"";"game_id";"half_elapsed";"type";"cards"
"928";2055;35;"goal";NA
"929";2055;37;"goal";NA
"930";2055;83;"goal";NA
"931";2056;24;"goal";NA
"932";2056;59;"goal";NA
"933";2056;86;"goal";NA
"934";2057;41;"goal";NA
"935";2057;51;"goal";NA
"936";2057;55;"goal";NA
"937";2057;61;"goal";NA
"938";2057;63;"goal";NA
"939";2057;77;"goal";NA
"940";2058;15;"goal";NA
"941";2058;78;"goal";NA
"942";2058;86;NA;"y2"
"943";2060;76;"goal";NA
"944";2060;81;"goal";NA
"945";2060;93;"goal";NA
"946";2062;8;"goal";NA
"947";2062;37;"goal";NA
"948";2062;53;"goal";NA
"949";2062;67;"goal";NA
"950";2063;13;"goal";NA
"951";2063;20;"goal";NA
"952";2063;57;"goal";NA
"953";2063;68;"goal";NA
"954";2063;78;"goal";NA
"955";2063;83;"goal";NA
"956";2064;84;"goal";NA
"957";2065;14;"goal";NA
"958";2065;26;"goal";NA
"959";2065;27;"goal";NA
"960";2065;87;"goal";NA
"961";2066;27;"goal";NA
"962";2066;29;"goal";NA
"963";2066;34;"goal";NA
"964";2067;18;"goal";NA
"965";2067;50;"goal";NA
"966";2067;73;"goal";NA
"967";2067;78;"goal";NA
"968";2068;18;"goal";NA
"969";2068;80;"goal";NA
"970";2069;60;"goal";NA
"971";2069;77;"goal";NA
"972";2070;16;"goal";NA
"973";2070;51;"goal";NA
"974";2070;62;"goal";NA
"975";2070;66;"goal";NA
"976";2071;10;"goal";NA
"977";2071;18;"goal";NA
"978";2071;33;"goal";NA
"979";2072;59;"goal";NA
"980";2072;62;"goal";NA
"981";2072;65;"goal";NA
"982";2072;80;NA;"r"
"983";2073;53;"goal";NA
"984";2074;31;"goal";NA
"985";2074;41;"goal";NA
"986";2074;51;"goal";NA
"987";2075;43;"goal";NA
"988";2075;46;"goal";NA
"989";2075;50;NA;"y2"
"990";2075;59;"goal";NA
"991";2076;32;"goal";NA
"992";2076;68;"goal";NA
"993";2076;88;NA;"y2"
"994";2077;36;"goal";NA
"995";2077;76;"goal";NA
"996";2078;16;"goal";NA
"997";2078;21;"goal";NA
"998";2078;32;"goal";NA
"999";2079;57;"goal";NA
"1000";2079;86;"goal";NA
"1001";2079;93;"goal";NA
"1002";2080;9;"goal";NA
"1003";2081;30;"goal";NA
"1004";2081;34;"goal";NA
"1005";2081;69;"goal";NA
"1006";2081;86;"goal";NA
"1007";2082;17;"goal";NA
"1008";2082;35;"goal";NA
"1009";2082;47;"goal";NA
"1010";2082;47;"goal";NA
"1011";2083;19;"goal";NA
"1012";2083;41;"goal";NA
"1013";2083;55;"goal";NA
"1014";2083;67;NA;"r"
"1015";2083;73;"goal";NA
"1016";2083;93;"goal";NA
"1017";2084;30;"goal";NA
"1018";2084;64;"goal";NA
"1019";2085;61;"goal";NA
"1020";2086;25;"goal";NA
"1021";2086;48;"goal";NA
"1022";2086;51;"goal";NA
"1023";2087;89;"goal";NA
"1024";2088;21;"goal";NA
"1025";2088;44;"goal";NA
"1026";2089;23;"goal";NA
"1027";2089;56;"goal";NA
"1028";2089;69;"goal";NA
"1029";2089;71;"goal";NA
"1030";2089;90;"goal";NA
"1031";2090;9;"goal";NA
"1032";2090;48;"goal";NA
"1033";2090;70;"goal";NA
"1034";2090;90;"goal";NA
"1035";2091;29;"goal";NA
"1036";2091;37;"goal";NA
"1037";2091;47;"goal";NA
"1038";2091;74;NA;"y2"
"1039";2091;80;"goal";NA
"1040";2091;85;"goal";NA
"1041";2092;81;NA;"y2"
"1042";2093;14;"goal";NA
"1043";2093;51;"goal";NA
"1044";2093;53;"goal";NA
"1045";2093;63;"goal";NA
"1046";2093;67;"goal";NA
"1047";2094;12;NA;"r"
"1048";2094;14;"goal";NA
"1049";2094;44;"goal";NA
"1050";2094;63;"goal";NA
"1051";2094;86;"goal";NA
"1052";2095;54;"goal";NA
"1053";2097;51;"goal";NA
"1054";2097;70;"goal";NA
"1055";2098;17;NA;"r"
"1056";2098;19;"goal";NA
"1057";2098;25;"goal";NA
"1058";2098;53;"goal";NA
"1059";2098;96;"goal";NA
"1060";2098;99;NA;"r"
"1061";2099;20;"goal";NA
"1062";2099;30;"goal";NA
"1063";2099;75;"goal";NA
"1064";2100;17;"goal";NA
"1065";2100;56;NA;"y2"
"1066";2100;76;"goal";NA
"1067";2101;75;"goal";NA
"1068";2101;91;"goal";NA
"1069";2101;93;NA;"r"
"1070";2102;22;"goal";NA
"1071";2102;63;"goal";NA
"1072";2103;14;"goal";NA
"1073";2103;47;"goal";NA
"1074";2103;72;"goal";NA
"1075";2104;74;"goal";NA
"1076";2104;94;"goal";NA
"1077";2105;47;"goal";NA
"1078";2105;62;"goal";NA
"1079";2105;66;"goal";NA
"1080";2106;41;"goal";NA
"1081";2106;61;"goal";NA
"1082";2106;87;"goal";NA
"1083";2107;22;"goal";NA
"1084";2107;57;"goal";NA
"1085";2107;62;"goal";NA
"1086";2107;90;"goal";NA
"1087";2108;10;"goal";NA
"1088";2109;34;"goal";NA
"1089";2110;44;"goal";NA
"1090";2110;56;"goal";NA
"1091";2110;59;"goal";NA
"1092";2111;31;"goal";NA
"1093";2111;56;"goal";NA
"1094";2112;26;"goal";NA
"1095";2112;35;"goal";NA
"1096";2112;37;"goal";NA
"1097";2112;41;"goal";NA
"1098";2112;48;"goal";NA
"1099";2112;69;"goal";NA
"1100";2112;88;"goal";NA
"1101";2112;92;"goal";NA
"1102";2113;22;"goal";NA
"1103";2113;69;"goal";NA
"1104";2114;3;"goal";NA
"1105";2114;91;"goal";NA
"1106";2115;5;"goal";NA
"1107";2116;13;"goal";NA
"1108";2117;19;"goal";NA
"1109";2117;33;"goal";NA
"1110";2118;28;"goal";NA
"1111";2118;37;"goal";NA
"1112";2118;92;"goal";NA
"1113";2119;4;"goal";NA
"1114";2119;11;"goal";NA
"1115";2119;51;"goal";NA
"1116";2119;76;"goal";NA
"1117";2120;20;"goal";NA
"1118";2120;48;"goal";NA
"1119";2120;52;"goal";NA
"1120";2120;59;"goal";NA
"1121";2120;64;"goal";NA
"1122";2121;16;"goal";NA
"1123";2121;27;"goal";NA
"1124";2121;32;"goal";NA
"1125";2121;55;"goal";NA
"1126";2121;86;"goal";NA
"1127";2122;37;"goal";NA
"1128";2122;48;"goal";NA
"1129";2122;82;"goal";NA
"1130";2123;86;"goal";NA
"1131";2124;16;"goal";NA
"1132";2124;37;"goal";NA
"1133";2124;74;"goal";NA
"1134";2124;80;"goal";NA
"1135";2124;85;NA;"y2"
"1136";2125;79;"goal";NA
"1137";2125;83;"goal";NA
"1138";2127;65;"goal";NA
"1139";2127;90;NA;"y2"
"1140";2127;95;NA;"y2"
"1141";2127;96;"goal";NA
"1142";2128;41;"goal";NA
"1143";2128;53;"goal";NA
"1144";2128;60;"goal";NA
"1145";2128;62;"goal";NA
"1146";2128;68;"goal";NA
"1147";2129;35;"goal";NA
"1148";2129;48;"goal";NA
"1149";2129;64;"goal";NA
"1150";2129;90;"goal";NA
"1151";2130;40;"goal";NA
"1152";2130;55;"goal";NA
"1153";2130;87;"goal";NA
"1154";2130;91;"goal";NA
"1155";2131;24;"goal";NA
"1156";2131;42;"goal";NA
"1157";2131;73;"goal";NA
"1158";2131;79;NA;"r"
"1159";2131;82;NA;"r"
"1160";2131;87;"goal";NA
"1161";2132;46;"goal";NA
"1162";2132;47;"goal";NA
"1163";2132;87;NA;"r"
"1164";2132;90;NA;"y2"
"1165";2133;20;"goal";NA
"1166";2133;69;NA;"y2"
"1167";2133;77;"goal";NA
"1168";2134;30;"goal";NA
"1169";2134;46;NA;"r"
"1170";2134;47;"goal";NA
"1171";2134;61;"goal";NA
"1172";2134;83;"goal";NA
"1173";2134;91;"goal";NA
"1174";2135;57;"goal";NA
"1175";2135;96;NA;"y2"
"1176";2136;42;"goal";NA
"1177";2136;43;"goal";NA
"1178";2136;60;"goal";NA
"1179";2137;17;"goal";NA
"1180";2137;44;"goal";NA
"1181";2137;47;"goal";NA
"1182";2137;64;"goal";NA
"1183";2138;30;"goal";NA
"1184";2138;36;"goal";NA
"1185";2138;39;"goal";NA
"1186";2138;47;NA;"r"
"1187";2138;76;"goal";NA
"1188";2138;87;NA;"y2"
"1189";2139;13;"goal";NA
"1190";2139;39;"goal";NA
"1191";2140;29;"goal";NA
"1192";2140;62;"goal";NA
"1193";2140;87;NA;"y2"
"1194";2140;91;"goal";NA
"1195";2141;28;"goal";NA
"1196";2141;35;"goal";NA
"1197";2141;46;"goal";NA
"1198";2141;66;"goal";NA
"1199";2141;89;"goal";NA
"1200";2142;27;"goal";NA
"1201";2142;64;"goal";NA
"1202";2142;65;"goal";NA
"1203";2143;12;"goal";NA
"1204";2143;53;"goal";NA
"1205";2143;68;"goal";NA
"1206";2144;19;"goal";NA
"1207";2144;32;"goal";NA
"1208";2144;37;"goal";NA
"1209";2144;43;"goal";NA
"1210";2144;55;"goal";NA
"1211";2144;58;"goal";NA
"1212";2144;87;"goal";NA
"1213";2145;13;"goal";NA
"1214";2145;26;"goal";NA
"1215";2145;48;"goal";NA
"1216";2145;71;"goal";NA
"1217";2146;5;"goal";NA
"1218";2146;43;"goal";NA
"1219";2146;45;"goal";NA
"1220";2146;53;"goal";NA
"1221";2146;71;"goal";NA
"1222";2146;72;"goal";NA
"1223";2146;75;"goal";NA
"1224";2147;15;"goal";NA
"1225";2147;53;"goal";NA
"1226";2147;73;"goal";NA
"1227";2147;86;"goal";NA
"1228";2148;76;"goal";NA
"1229";2149;16;"goal";NA
"1230";2150;71;"goal";NA
"1231";2151;9;"goal";NA
"1232";2151;74;"goal";NA
"1233";2152;9;"goal";NA
"1234";2152;86;"goal";NA
"1235";2153;5;"goal";NA
"1236";2153;12;"goal";NA
"1237";2153;22;"goal";NA
"1238";2153;56;"goal";NA
"1239";2154;5;"goal";NA
"1240";2154;11;"goal";NA
"1241";2154;27;"goal";NA
"1242";2154;44;"goal";NA
"1243";2154;45;"goal";NA
"1244";2154;54;NA;"r"
"1245";2154;69;"goal";NA
"1246";2155;50;"goal";NA
"1247";2155;69;"goal";NA
"1248";2155;76;"goal";NA
"1249";2155;77;"goal";NA
"1250";2156;35;"goal";NA
"1251";2156;56;"goal";NA
"1252";2156;67;"goal";NA
"1253";2156;76;"goal";NA
"1254";2157;9;"goal";NA
"1255";2157;51;"goal";NA
"1256";2157;54;"goal";NA
"1257";2157;57;"goal";NA
"1258";2157;58;"goal";NA
"1259";2157;64;"goal";NA
"1260";2157;69;"goal";NA
"1261";2157;87;"goal";NA
"1262";2157;88;"goal";NA
"1263";2157;94;"goal";NA
"1264";2158;32;"goal";NA
"1265";2158;73;"goal";NA
"1266";2159;25;"goal";NA
"1267";2159;32;"goal";NA
"1268";2159;48;"goal";NA
"1269";2159;54;"goal";NA
"1270";2159;87;"goal";NA
"1271";2160;18;"goal";NA
"1272";2160;33;"goal";NA
"1273";2160;43;"goal";NA
"1274";2160;51;"goal";NA
"1275";2160;64;"goal";NA
"1276";2160;68;"goal";NA
"1277";2160;74;"goal";NA
"1278";2160;92;NA;"r"
"1279";2160;95;"goal";NA
"1280";2161;3;"goal";NA
"1281";2162;47;"goal";NA
"1282";2162;82;"goal";NA
"1283";2163;35;"goal";NA
"1284";2163;75;"goal";NA
"1285";2164;12;"goal";NA
"1286";2164;33;"goal";NA
"1287";2164;44;"goal";NA
"1288";2164;80;"goal";NA
"1289";2166;10;"goal";NA
"1290";2166;77;"goal";NA
"1291";2167;41;"goal";NA
"1292";2167;45;"goal";NA
"1293";2167;86;"goal";NA
"1294";2168;76;"goal";NA
"1295";2169;32;"goal";NA
"1296";2169;65;"goal";NA
"1297";2169;84;"goal";NA
"1298";2170;46;"goal";NA
"1299";2170;61;"goal";NA
"1300";2170;71;"goal";NA
"1301";2170;72;"goal";NA
"1302";2171;33;"goal";NA
"1303";2171;61;"goal";NA
"1304";2171;66;"goal";NA
"1305";2171;72;"goal";NA
"1306";2171;89;"goal";NA
"1307";2172;3;"goal";NA
"1308";2172;63;"goal";NA
"1309";2172;79;"goal";NA
"1310";2173;8;"goal";NA
"1311";2173;37;"goal";NA
"1312";2173;56;"goal";NA
"1313";2173;82;"goal";NA
"1314";2174;7;"goal";NA
"1315";2175;47;"goal";NA
"1316";2175;59;"goal";NA
"1317";2175;78;"goal";NA
"1318";2175;86;"goal";NA
"1319";2175;96;"goal";NA
"1320";2177;13;"goal";NA
"1321";2177;29;"goal";NA
"1322";2177;88;"goal";NA
"1323";2178;21;"goal";NA
"1324";2178;26;"goal";NA
"1325";2178;79;"goal";NA
"1326";2179;21;"goal";NA
"1327";2180;15;"goal";NA
"1328";2180;37;"goal";NA
"1329";2180;72;"goal";NA
"1330";2180;74;"goal";NA
"1331";2180;90;"goal";NA
"1332";2181;23;"goal";NA
"1333";2181;93;"goal";NA
"1334";2182;3;"goal";NA
"1335";2183;41;"goal";NA
"1336";2183;50;"goal";NA
"1337";2183;58;"goal";NA
"1338";2184;8;"goal";NA
"1339";2185;12;"goal";NA
"1340";2185;18;"goal";NA
"1341";2185;23;"goal";NA
"1342";2185;50;"goal";NA
"1343";2185;59;"goal";NA
"1344";2185;63;"goal";NA
"1345";2186;50;"goal";NA
"1346";2186;60;"goal";NA
"1347";2187;11;"goal";NA
"1348";2187;28;"goal";NA
"1349";2187;44;"goal";NA
"1350";2187;47;"goal";NA
"1351";2187;53;"goal";NA
"1352";2187;64;NA;"y2"
"1353";2187;77;"goal";NA
"1354";2188;52;"goal";NA
"1355";2188;78;NA;"y2"
"1356";2189;37;"goal";NA
"1357";2189;54;"goal";NA
"1358";2189;93;"goal";NA
"1359";2190;24;"goal";NA
"1360";2190;61;"goal";NA
"1361";2190;79;NA;"y2"
"1362";2191;2;"goal";NA
"1363";2191;12;"goal";NA
"1364";2191;34;"goal";NA
"1365";2191;37;"goal";NA
"1366";2191;61;"goal";NA
"1367";2191;85;"goal";NA
"1368";2192;30;"goal";NA
"1369";2192;43;"goal";NA
"1370";2192;66;"goal";NA
"1371";2193;9;"goal";NA
"1372";2193;20;"goal";NA
"1373";2193;28;"goal";NA
"1374";2193;49;"goal";NA
"1375";2193;65;"goal";NA
"1376";2194;7;"goal";NA
"1377";2194;28;"goal";NA
"1378";2194;70;"goal";NA
"1379";2195;64;"goal";NA
"1380";2195;69;"goal";NA
"1381";2195;77;"goal";NA
"1382";2195;88;"goal";NA
"1383";2196;12;"goal";NA
"1384";2196;22;"goal";NA
"1385";2196;48;"goal";NA
"1386";2196;69;"goal";NA
"1387";2197;9;"goal";NA
"1388";2197;79;"goal";NA
"1389";2197;92;"goal";NA
"1390";2198;23;"goal";NA
"1391";2198;51;"goal";NA
"1392";2198;79;"goal";NA
"1393";2199;49;"goal";NA
"1394";2199;56;"goal";NA
"1395";2199;59;"goal";NA
"1396";2199;80;"goal";NA
"1397";2200;15;"goal";NA
"1398";2200;50;"goal";NA
"1399";2202;45;"goal";NA
"1400";2202;59;"goal";NA
"1401";2202;60;"goal";NA
"1402";2202;61;"goal";NA
"1403";2203;33;"goal";NA
"1404";2203;45;NA;"r"
"1405";2203;82;"goal";NA
"1406";2204;4;"goal";NA
"1407";2204;12;"goal";NA
"1408";2204;16;"goal";NA
"1409";2204;24;"goal";NA
"1410";2204;35;"goal";NA
"1411";2204;62;"goal";NA
"1412";2204;69;"goal";NA
"1413";2204;92;NA;"r"
"1414";2205;22;"goal";NA
"1415";2205;46;"goal";NA
"1416";2205;75;"goal";NA
"1417";2206;5;"goal";NA
"1418";2206;22;"goal";NA
"1419";2207;47;"goal";NA
"1420";2207;83;"goal";NA
"1421";2208;33;"goal";NA
"1422";2208;61;"goal";NA
"1423";2209;30;"goal";NA
"1424";2209;53;"goal";NA
"1425";2210;23;"goal";NA
"1426";2210;89;"goal";NA
"1427";2211;17;"goal";NA
"1428";2211;85;"goal";NA
"1429";2212;28;"goal";NA
"1430";2212;48;"goal";NA
"1431";2213;53;NA;"y2"
"1432";2213;62;"goal";NA
"1433";2213;70;"goal";NA
"1434";2214;47;"goal";NA
"1435";2214;59;"goal";NA
"1436";2214;73;"goal";NA
"1437";2214;82;"goal";NA
"1438";2216;29;"goal";NA
"1439";2216;56;"goal";NA
"1440";2217;31;"goal";NA
"1441";2217;89;NA;"y2"
"1442";2218;65;"goal";NA
"1443";2218;81;"goal";NA
"1444";2218;91;"goal";NA
"1445";2219;7;"goal";NA
"1446";2219;28;"goal";NA
"1447";2219;43;"goal";NA
"1448";2219;52;"goal";NA
"1449";2219;65;"goal";NA
"1450";2219;85;"goal";NA
"1451";2220;18;"goal";NA
"1452";2220;52;"goal";NA
"1453";2220;61;"goal";NA
"1454";2220;70;"goal";NA
"1455";2221;48;"goal";NA
"1456";2221;50;"goal";NA
"1457";2221;52;"goal";NA
"1458";2221;85;NA;"y2"
"1459";2221;94;"goal";NA
"1460";2222;43;"goal";NA
"1461";2222;67;"goal";NA
"1462";2222;88;"goal";NA
"1463";2223;92;"goal";NA
"1464";2224;10;"goal";NA
"1465";2224;14;"goal";NA
"1466";2224;25;"goal";NA
"1467";2224;45;"goal";NA
"1468";2224;78;"goal";NA
"1469";2224;95;"goal";NA
"1470";2225;19;"goal";NA
"1471";2225;45;"goal";NA
"1472";2226;6;"goal";NA
"1473";2227;4;"goal";NA
"1474";2227;45;"goal";NA
"1475";2227;78;"goal";NA
"1476";2227;94;"goal";NA
"1477";2228;33;"goal";NA
"1478";2228;85;"goal";NA
"1479";2229;33;"goal";NA
"1480";2229;69;"goal";NA
"1481";2229;86;"goal";NA
"1482";2230;11;"goal";NA
"1483";2230;81;"goal";NA
"1484";2231;50;"goal";NA
"1485";2232;28;"goal";NA
"1486";2232;42;"goal";NA
"1487";2232;69;"goal";NA
"1488";2232;74;"goal";NA
"1489";2232;81;"goal";NA
"1490";2233;62;NA;"y2"
"1491";2233;83;"goal";NA
"1492";2233;92;"goal";NA
"1493";2234;4;"goal";NA
"1494";2234;73;"goal";NA
"1495";2234;75;"goal";NA
"1496";2235;20;"goal";NA
"1497";2235;61;"goal";NA
"1498";2235;71;"goal";NA
"1499";2235;78;"goal";NA
"1500";2236;52;"goal";NA
"1501";2236;53;"goal";NA
"1502";2236;65;"goal";NA
"1503";2236;77;"goal";NA
"1504";2237;93;"goal";NA
"1505";2238;28;"goal";NA
"1506";2238;32;"goal";NA
"1507";2238;45;"goal";NA
"1508";2238;50;"goal";NA
"1509";2238;75;"goal";NA
"1510";2239;13;"goal";NA
"1511";2239;25;"goal";NA
"1512";2239;27;"goal";NA
"1513";2239;63;"goal";NA
"1514";2240;28;"goal";NA
"1515";2240;58;"goal";NA
"1516";2240;61;"goal";NA
"1517";2240;93;"goal";NA
"1518";2241;7;"goal";NA
"1519";2241;39;"goal";NA
"1520";2241;49;"goal";NA
"1521";2241;71;"goal";NA
"1522";2241;91;"goal";NA
"1523";2242;6;"goal";NA
"1524";2242;92;"goal";NA
"1525";2242;92;"goal";NA
"1526";2243;30;"goal";NA
"1527";2243;42;"goal";NA
"1528";2244;74;"goal";NA
"1529";2245;23;"goal";NA
"1530";2245;52;"goal";NA
"1531";2246;1;"goal";NA
"1532";2246;64;"goal";NA
"1533";2246;74;"goal";"y2"
"1534";2246;85;"goal";NA
"1535";2246;88;"goal";NA
"1536";2247;39;"goal";NA
"1537";2247;63;"goal";NA
"1538";2247;85;NA;"y2"
"1539";2248;12;"goal";NA
"1540";2248;28;"goal";NA
"1541";2248;81;"goal";NA
"1542";2248;92;"goal";NA
"1543";2249;16;"goal";NA
"1544";2249;42;"goal";NA
"1545";2249;92;"goal";NA
"1546";2250;57;"goal";NA
"1547";2250;90;"goal";NA
"1548";2252;47;"goal";"y2"
"1549";2252;60;"goal";NA
"1550";2252;67;NA;"y2"
"1551";2252;73;"goal";NA
"1552";2253;64;"goal";NA
"1553";2253;69;"goal";NA
"1554";2253;91;"goal";NA
"1555";2254;36;"goal";NA
"1556";2254;48;"goal";NA
"1557";2255;8;"goal";NA
"1558";2255;17;"goal";NA
"1559";2255;22;"goal";NA
"1560";2255;34;"goal";NA
"1561";2255;52;"goal";NA
"1562";2255;56;"goal";NA
"1563";2255;65;"goal";NA
"1564";2255;90;"goal";NA
"1565";2255;92;"goal";NA
"1566";2256;2;"goal";NA
"1567";2256;28;"goal";NA
"1568";2256;78;"goal";NA
"1569";2257;25;"goal";NA
"1570";2257;54;"goal";NA
"1571";2258;61;"goal";NA
"1572";2260;27;"goal";NA
"1573";2260;60;"goal";NA
"1574";2261;53;NA;"r"
"1575";2261;72;"goal";NA
"1576";2261;85;"goal";NA
"1577";2261;96;"goal";NA
"1578";2262;52;"goal";NA
"1579";2262;76;"goal";NA
"1580";2263;8;"goal";NA
"1581";2263;82;"goal";NA
"1582";2263;86;"goal";NA
"1583";2263;93;"goal";NA
"1584";2264;35;"goal";NA
"1585";2265;7;"goal";NA
"1586";2265;19;"goal";NA
"1587";2266;5;"goal";NA
"1588";2266;32;"goal";NA
"1589";2266;90;"goal";NA
"1590";2267;20;"goal";NA
"1591";2267;58;"goal";NA
"1592";2267;76;"goal";NA
"1593";2270;84;"goal";NA
"1594";2272;40;"goal";NA
"1595";2272;46;"goal";NA
"1596";2273;37;"goal";NA
"1597";2273;70;"goal";NA
"1598";2274;11;"goal";NA
"1599";2274;48;"goal";NA
"1600";2274;52;"goal";NA
"1601";2274;68;"goal";NA
"1602";2275;40;"goal";NA
"1603";2275;44;"goal";NA
"1604";2275;76;"goal";NA
"1605";2276;27;"goal";NA
"1606";2276;50;"goal";NA
"1607";2276;82;"goal";NA
"1608";2277;33;"goal";NA
"1609";2277;37;"goal";NA
"1610";2277;52;"goal";NA
"1611";2277;80;"goal";NA
"1612";2278;69;"goal";NA
"1613";2278;91;"goal";NA
"1614";2279;40;"goal";NA
"1615";2279;46;"goal";NA
"1616";2279;59;"goal";NA
"1617";2279;62;"goal";NA
"1618";2279;69;"goal";NA
"1619";2280;8;"goal";NA
"1620";2280;47;"goal";NA
"1621";2280;59;NA;"y2"
"1622";2280;67;"goal";NA
"1623";2281;20;"goal";NA
"1624";2281;64;"goal";NA
"1625";2283;14;"goal";NA
"1626";2283;55;"goal";NA
"1627";2283;67;"goal";NA
"1628";2283;81;"goal";NA
"1629";2284;8;"goal";NA
"1630";2284;23;"goal";NA
"1631";2286;31;"goal";NA
"1632";2286;54;"goal";NA
"1633";2286;59;"goal";NA
"1634";2287;34;NA;"r"
"1635";2287;55;"goal";NA
"1636";2287;96;NA;"y2"
"1637";2288;42;"goal";NA
"1638";2288;80;"goal";NA
"1639";2288;85;"goal";NA
"1640";2289;72;"goal";NA
"1641";2290;23;"goal";NA
"1642";2290;31;"goal";NA
"1643";2290;54;"goal";NA
"1644";2291;47;"goal";NA
"1645";2291;67;"goal";NA
"1646";2292;27;"goal";NA
"1647";2293;14;"goal";NA
"1648";2293;74;"goal";NA
"1649";2294;9;NA;"r"
"1650";2294;12;"goal";NA
"1651";2294;54;NA;"y2"
"1652";2294;95;"goal";NA
"1653";2295;16;"goal";NA
"1654";2296;19;"goal";NA
"1655";2296;23;"goal";NA
"1656";2297;17;"goal";NA
"1657";2297;33;"goal";NA
"1658";2297;45;"goal";NA
"1659";2297;75;"goal";NA
"1660";2298;31;"goal";NA
"1661";2298;73;"goal";NA
"1662";2299;3;"goal";NA
"1663";2299;59;"goal";NA
"1664";2299;91;"goal";NA
"1665";2300;35;"goal";NA
"1666";2300;50;"goal";NA
"1667";2300;73;NA;"y2"
"1668";2300;91;"goal";NA
"1669";2301;3;"goal";NA
"1670";2301;53;NA;"y2"
"1671";2301;59;"goal";NA
"1672";2301;93;"goal";NA
"1673";2302;41;"goal";NA
"1674";2302;73;"goal";NA
"1675";2302;84;"goal";NA
"1676";2303;16;"goal";NA
"1677";2303;19;"goal";NA
"1678";2303;76;"goal";NA
"1679";2303;90;"goal";NA
"1680";2304;27;"goal";NA
"1681";2304;93;"goal";NA
"1682";2305;27;"goal";NA
"1683";2305;84;"goal";NA
"1684";2305;93;"goal";NA
"1685";2306;40;"goal";NA
"1686";2306;67;"goal";NA
"1687";2308;10;"goal";NA
"1688";2308;32;"goal";NA
"1689";2308;56;"goal";NA
"1690";2308;58;"goal";NA
"1691";2308;61;"goal";NA
"1692";2308;68;"goal";NA
"1693";2308;92;"goal";NA
"1694";2310;11;"goal";NA
"1695";2310;28;"goal";NA
"1696";2310;55;"goal";NA
"1697";2311;8;"goal";NA
"1698";2311;32;"goal";NA
"1699";2311;66;NA;"r"
"1700";2311;91;"goal";NA
"1701";2311;94;"goal";NA
"1702";2312;38;"goal";NA
"1703";2312;55;"goal";NA
"1704";2312;80;"goal";NA
"1705";2313;20;"goal";NA
"1706";2313;40;"goal";NA
"1707";2313;44;"goal";NA
"1708";2314;13;"goal";NA
"1709";2314;76;"goal";NA
"1710";2315;42;"goal";NA
"1711";2315;46;"goal";NA
"1712";2315;51;"goal";NA
"1713";2315;75;NA;"r"
"1714";2315;76;"goal";NA
"1715";2315;81;NA;"y2"
"1716";2315;87;"goal";NA
"1717";2315;91;"goal";NA
"1718";2316;47;"goal";NA
"1719";2317;14;"goal";NA
"1720";2317;25;"goal";NA
"1721";2317;31;"goal";NA
"1722";2317;56;"goal";NA
"1723";2317;76;"goal";NA
"1724";2317;91;NA;"y2"
"1725";2318;46;"goal";NA
"1726";2319;35;"goal";NA
"1727";2320;10;"goal";NA
"1728";2320;16;"goal";NA
"1729";2320;72;NA;"y2"
"1730";2320;88;"goal";NA
"1731";2321;82;"goal";NA
"1732";2322;32;"goal";NA
"1733";2322;50;"goal";NA
"1734";2322;60;"goal";NA
"1735";2322;77;"goal";NA
"1736";2322;95;"goal";NA
"1737";2323;17;"goal";NA
"1738";2323;29;"goal";NA
"1739";2323;32;"goal";NA
"1740";2323;39;"goal";NA
"1741";2323;51;"goal";NA
"1742";2323;82;"goal";NA
"1743";2323;86;"goal";NA
"1744";2324;5;"goal";NA
"1745";2324;55;"goal";NA
"1746";2324;67;"goal";NA
"1747";2325;7;"goal";NA
"1748";2325;22;"goal";NA
"1749";2325;30;"goal";NA
"1750";2326;34;"goal";NA
"1751";2326;50;"goal";NA
"1752";2326;60;"goal";NA
"1753";2326;94;"goal";NA
"1754";2327;73;"goal";NA
"1755";2328;83;"goal";NA
"1756";2329;18;"goal";NA
"1757";2329;21;"goal";NA
"1758";2329;37;"goal";NA
"1759";2329;51;"goal";NA
"1760";2329;68;"goal";NA
"1761";2330;34;"goal";NA
"1762";2330;47;"goal";NA
"1763";2330;72;"goal";NA
"1764";2330;75;"goal";NA
"1765";2331;21;"goal";NA
"1766";2331;32;"goal";NA
"1767";2331;53;"goal";NA
"1768";2331;55;"goal";NA
"1769";2332;49;"goal";NA
"1770";2332;54;"goal";NA
"1771";2332;79;"goal";NA
"1772";2333;17;"goal";NA
"1773";2333;68;"goal";NA
"1774";2334;39;"goal";NA
"1775";2334;76;"goal";NA
"1776";2335;74;"goal";NA
"1777";2336;61;"goal";NA
"1778";2337;34;"goal";NA
"1779";2337;76;"goal";NA
"1780";2338;56;"goal";NA
"1781";2338;58;"goal";NA
"1782";2338;65;"goal";NA
"1783";2338;85;"goal";NA
"1784";2338;92;"goal";NA
"1785";2339;46;"goal";NA
"1786";2339;55;"goal";NA
